iter	Logloss
444	0.003591923972
445	0.003591923972
446	0.003591923972
447	0.003591923972
448	0.003591923972
449	0.003591923972
450	0.003591923972
451	0.003591923972
452	0.003591923972
453	0.003591923972
454	0.003591923972
455	0.003591923972
456	0.003591923972
457	0.003591923972
458	0.003591923972
459	0.003591923972
460	0.003591923972
461	0.003591923972
462	0.003591923972
463	0.003591923972
464	0.003591923972
465	0.003591923972
466	0.003591923972
467	0.003591923972
468	0.003591923972
469	0.003591923972
470	0.003591923972
471	0.003591923972
472	0.003591923972
473	0.003591923972
474	0.003591923972
475	0.003591923972
476	0.003591923972
477	0.003591923972
478	0.003591923972
479	0.003591923972
480	0.003591923972
481	0.003591923972
482	0.003591923972
483	0.003591923972
484	0.003591923972
485	0.003591923972
486	0.003591923972
487	0.003591923972
488	0.003591923972
489	0.003591923972
490	0.003591923972
491	0.003591923972
492	0.003591923972
493	0.003591923972
494	0.003591923972
495	0.003591923972
496	0.003591923972
497	0.003591923972
498	0.003591923972
499	0.003591923972
500	0.003591923972
501	0.003591923972
502	0.003591923972
503	0.003591923972
504	0.003591923972
505	0.003591923972
506	0.003591923972
507	0.003591923972
508	0.003591923972
509	0.003591923972
510	0.003591923972
511	0.003591923972
512	0.003591923972
513	0.003591923972
514	0.003591923972
515	0.003591923972
516	0.003591923972
517	0.003591923972
518	0.003591923972
519	0.003591923972
520	0.003591923972
521	0.003591923972
522	0.003591923972
523	0.003591923972
524	0.003591923972
525	0.003591923972
526	0.003591923972
527	0.003591923972
528	0.003591923972
529	0.003591923972
530	0.003591923972
531	0.003591923972
532	0.003591923972
533	0.003591923972
534	0.003591923972
535	0.003591923972
536	0.003591923972
537	0.003591923972
538	0.003591923972
539	0.003591923972
540	0.003591923972
541	0.003591923972
542	0.003591923972
543	0.003591923972
544	0.003591923972
545	0.003591923972
546	0.003591923972
547	0.003591923972
548	0.003591923972
549	0.003591923972
550	0.003591923972
551	0.003591923972
552	0.003591923972
553	0.003591923972
554	0.003591923972
555	0.003591923972
556	0.003591923972
557	0.003591923972
558	0.003591923972
559	0.003591923972
560	0.003591923972
561	0.003591923972
562	0.003591923972
563	0.003591923972
564	0.003591923972
565	0.003591923972
566	0.003591923972
567	0.003591923972
568	0.003591923972
569	0.003591923972
570	0.003591923972
571	0.003591923972
572	0.003591923972
573	0.003591923972
574	0.003591923972
575	0.003591923972
576	0.003591923972
577	0.003591923972
578	0.003591923972
579	0.003591923972
580	0.003591923972
581	0.003591923972
582	0.003591923972
583	0.003591923972
584	0.003591923972
585	0.003591923972
586	0.003591923972
587	0.003591923972
588	0.003591923972
589	0.003591923972
590	0.003591923972
591	0.003591923972
592	0.003591923972
593	0.003591923972
594	0.003591923972
595	0.003591923972
596	0.003591923972
597	0.003591923972
598	0.003591923972
599	0.003591923972
600	0.003591923972
601	0.003591923972
602	0.003591923972
603	0.003591923972
604	0.003591923972
605	0.003591923972
606	0.003591923972
607	0.003591923972
608	0.003591923972
609	0.003591923972
610	0.003591923972
611	0.003591923972
612	0.003591923972
613	0.003591923972
614	0.003591923972
615	0.003591923972
616	0.003591923972
617	0.003591923972
618	0.003591923972
619	0.003591923972
620	0.003591923972
621	0.003591923972
622	0.003591923972
623	0.003591923972
624	0.003591923972
625	0.003591923972
626	0.003591923972
627	0.003591923972
628	0.003591923972
629	0.003591923972
630	0.003591923972
631	0.003591923972
632	0.003591923972
633	0.003591923972
634	0.003591923972
635	0.003591923972
636	0.003591923972
637	0.003591923972
638	0.003591923972
639	0.003591923972
640	0.003591923972
641	0.003591923972
642	0.003591923972
643	0.003591923972
644	0.003591923972
645	0.003591923972
646	0.003591923972
647	0.003591923972
648	0.003591923972
649	0.003591923972
650	0.003591923972
651	0.003591923972
652	0.003591923972
653	0.003591923972
654	0.003591923972
655	0.003591923972
656	0.003591923972
657	0.003591923972
658	0.003591923972
659	0.003591923972
660	0.003591923972
661	0.003591923972
662	0.003591923972
663	0.003591923972
664	0.003591923972
665	0.003591923972
666	0.003591923972
667	0.003591923972
668	0.003591923972
669	0.003591923972
670	0.003591923972
671	0.003591923972
672	0.003591923972
673	0.003591923972
674	0.003591923972
675	0.003591923972
676	0.003591923972
677	0.003591923972
678	0.003591923972
679	0.003591923972
680	0.003591923972
681	0.003591923972
682	0.003591923972
683	0.003591923972
684	0.003591923972
685	0.003591923972
686	0.003591923972
687	0.003591923972
688	0.003591923972
689	0.003591923972
690	0.003591923972
691	0.003591923972
692	0.003591923972
693	0.003591923972
694	0.003591923972
695	0.003591923972
696	0.003591923972
697	0.003591923972
698	0.003591923972
699	0.003591923972
700	0.003591923972
701	0.003591923972
702	0.003591923972
703	0.003591923972
704	0.003591923972
705	0.003591923972
706	0.003591923972
707	0.003591923972
708	0.003591923972
709	0.003591923972
710	0.003591923972
711	0.003591923972
712	0.003591923972
713	0.003591923972
714	0.003591923972
715	0.003591923972
716	0.003591923972
717	0.003591923972
718	0.003591923972
719	0.003591923972
720	0.003591923972
721	0.003591923972
722	0.003591923972
723	0.003591923972
724	0.003591923972
725	0.003591923972
726	0.003591923972
727	0.003591923972
728	0.003591923972
729	0.003591923972
730	0.003591923972
731	0.003591923972
732	0.003591923972
733	0.003591923972
734	0.003591923972
735	0.003591923972
736	0.003591923972
737	0.003591923972
738	0.003591923972
739	0.003591923972
740	0.003591923972
741	0.003591923972
742	0.003591923972
743	0.003591923972
744	0.003591923972
745	0.003591923972
746	0.003591923972
747	0.003591923972
748	0.003591923972
749	0.003591923972
750	0.003591923972
751	0.003591923972
752	0.003591923972
753	0.003591923972
754	0.003591923972
755	0.003591923972
756	0.003591923972
757	0.003591923972
758	0.003591923972
759	0.003591923972
760	0.003591923972
761	0.003591923972
762	0.003591923972
763	0.003591923972
764	0.003591923972
765	0.003591923972
766	0.003591923972
767	0.003591923972
768	0.003591923972
769	0.003591923972
770	0.003591923972
771	0.003591923972
772	0.003591923972
773	0.003591923972
774	0.003591923972
775	0.003591923972
776	0.003591923972
777	0.003591923972
778	0.003591923972
779	0.003591923972
780	0.003591923972
781	0.003591923972
782	0.003591923972
783	0.003591923972
784	0.003591923972
785	0.003591923972
786	0.003591923972
787	0.003591923972
788	0.003591923972
789	0.003591923972
790	0.003591923972
791	0.003591923972
792	0.003591923972
793	0.003591923972
794	0.003591923972
795	0.003591923972
796	0.003591923972
797	0.003591923972
798	0.003591923972
799	0.003591923972
800	0.003591923972
801	0.003591923972
802	0.003591923972
803	0.003591923972
804	0.003591923972
805	0.003591923972
806	0.003591923972
807	0.003591923972
808	0.003591923972
809	0.003591923972
810	0.003591923972
811	0.003591923972
812	0.003591923972
813	0.003591923972
814	0.003591923972
815	0.003591923972
816	0.003591923972
817	0.003591923972
818	0.003591923972
819	0.003591923972
820	0.003591923972
821	0.003591923972
822	0.003591923972
823	0.003591923972
824	0.003591923972
825	0.003591923972
826	0.003591923972
827	0.003591923972
828	0.003591923972
829	0.003591923972
830	0.003591923972
831	0.003591923972
832	0.003591923972
833	0.003591923972
834	0.003591923972
835	0.003591923972
836	0.003591923972
837	0.003591923972
838	0.003591923972
839	0.003591923972
840	0.003591923972
841	0.003591923972
842	0.003591923972
843	0.003591923972
844	0.003591923972
845	0.003591923972
846	0.003591923972
847	0.003591923972
848	0.003591923972
849	0.003591923972
850	0.003591923972
851	0.003591923972
852	0.003591923972
853	0.003591923972
854	0.003591923972
855	0.003591923972
856	0.003591923972
857	0.003591923972
858	0.003591923972
859	0.003591923972
860	0.003591923972
861	0.003591923972
862	0.003591923972
863	0.003591923972
864	0.003591923972
865	0.003591923972
866	0.003591923972
867	0.003591923972
868	0.003591923972
869	0.003591923972
870	0.003591923972
871	0.003591923972
872	0.003591923972
873	0.003591923972
874	0.003591923972
875	0.003591923972
876	0.003591923972
877	0.003591923972
878	0.003591923972
879	0.003591923972
880	0.003591923972
881	0.003591923972
882	0.003591923972
883	0.003591923972
884	0.003591923972
885	0.003591923972
886	0.003591923972
887	0.003591923972
888	0.003591923972
889	0.003591923972
890	0.003591923972
891	0.003591923972
892	0.003591923972
893	0.003591923972
894	0.003591923972
895	0.003591923972
